initial_age,weight,family_kind,race,marital_status,accumulated_capital,annual_contribution,income,new_accumulated_capital
38,1234,2,1,5,128246.62834616164,0.1,220213.3,128246.62834616164
59,1120,3,1,1,-301347.5710799198,0.27,86788.49,-301347.5710799198
41,1224,2,1,5,-66242.10515265558,0.09,64556.4,-66242.10515265558
35,1224,2,1,4,157779.6017865479,0.19,50581.63,157779.6017865479
36,1101,1,1,1,-123550.86545277933,0.33,122861.28,-123550.86545277933
42,538,1,1,1,75044.54659725746,0.08,33665.82,119694.95796876622
58,1022,1,1,1,226766.6224634832,0.11,75234.09,226766.6224634832
60,1022,1,1,1,19311.62203619255,0.03,67545.94,19311.62203619255
48,464,1,3,1,-170472.02481604533,0.26,39888.99,-115472.02481604533
61,709,3,2,3,-344495.74968074664,0.26,145900.6,-344495.74968074664
41,622,3,1,5,-237131.8090822846,0.14,28841.92,-222871.77022035053
53,622,2,1,2,-153596.02463810664,0.29,13411.01,-135984.0072667608
46,562,3,1,3,-166698.0723191943,0.1,38165.13,-166698.0723191943
55,1044,1,1,1,-184350.3412987048,0.33,27060.26,-164350.3412987048
63,562,1,1,1,122637.15650100062,0.06,96749.26,122637.15650100062
51,556,1,1,1,-83006.1199733645,0.22,153892.08,-83006.1199733645
62,1213,3,1,2,-7631.482930522539,0.21,78359.54,-7631.482930522539
52,1242,2,1,4,-25547.47588320882,0.23,18761.94,-2229.6617999920127
54,1068,1,1,1,12738.947089046867,0.22,50658.41,22738.947089046866
52,570,2,1,3,82825.29743612486,0.18,23793.4,92082.31864333848
52,570,3,1,3,5761.139738608186,0.31,133601.72,5761.139738608186
36,638,1,1,1,25811.298720451217,0.2,98033.12,25811.298720451217
57,1087,3,1,3,7032.077367833211,0.3,24579.87,11025.660372711409
54,1068,3,1,3,-162432.55525205127,0.11,68417.73,-162432.55525205127
36,518,1,3,1,237547.47827124625,0.07,201308.18,237547.47827124625
39,679,3,3,5,209194.05287387964,0.31,76054.53,209194.05287387964
59,553,1,3,1,-107458.61990588858,0.24,38850.78,-107458.61990588858
47,649,3,1,5,-125843.04706916254,0.17,31124.84,-115157.87034949413
47,644,1,2,1,-49568.09273017298,0.31,31767.19,10431.907269827017
50,645,1,1,1,4646.980922432162,0.02,24630.51,8228.787417588865
45,676,3,1,3,-74827.2341916444,0.32,85914.29,-74827.2341916444
50,676,1,1,1,414157.5875908823,0.25,67085.83,423157.5875908823
44,704,1,1,1,36237.936074489175,0.05,91055.09,36237.936074489175
43,783,1,1,1,39011.756683427935,0.06,104258.62,39011.756683427935
48,633,1,1,1,-3066.7304524925407,0.18,130195.81,-3066.7304524925407
53,638,1,1,1,103766.31897255727,0.01,10099.32,104223.66167540645
41,713,1,1,1,2640.662350293946,0.1,77078.46,2640.662350293946
43,713,1,1,1,81394.75026570265,0.22,90881.37,81394.75026570265
45,644,1,1,1,32271.575344056284,0.22,74229.86,32271.575344056284
55,570,1,1,1,20158.93438429681,0.29,156295.95,20158.93438429681
47,546,1,1,1,19084.687323630475,0.06,21722.34,32628.86023384804
42,740,2,1,3,112082.00088970888,0.02,44793.5,112082.00088970888
49,538,1,1,1,98782.66446526852,0.15,19076.95,122438.72163732906
59,526,1,1,1,448029.9448847981,0.15,25177.56,448029.9448847981
40,688,3,2,3,-116978.2459757047,0.18,22588.23,-86310.54378752591
45,688,2,2,5,236953.21007767328,0.16,183739.41,236953.21007767328
38,686,1,4,1,31125.60888862786,0,78578.81,31125.60888862786
54,543,1,1,1,82874.19362297414,0.02,10169.11,83624.71375823741
60,1013,3,1,4,-195934.6551084369,0.33,10860.64,-195934.6551084369
60,1013,1,1,1,1271.043460022123,0.09,167430.52,1271.043460022123
42,577,2,1,3,305618.9611944426,0.01,27220.88,307424.09098170826
46,1138,2,2,5,79828.97991274278,0.27,71946.68,79828.97991274278
41,1033,3,2,5,21708.67990023711,0.22,61827.82,21708.67990023711
45,1260,2,2,5,107667.0171890482,0.18,132925.42,107667.0171890482
51,572,1,1,1,93143.32200719469,0.27,143924.25,93143.32200719469
56,995,3,1,5,-214912.54602840895,0.2,27307.97,-210285.08231062468
43,572,1,1,1,660616.7619056643,0.16,141208.14,660616.7619056643
43,961,2,1,5,-120814.29413797118,0.25,94580.96,-120814.29413797118
37,643,1,1,1,42064.28804581621,0.19,70011.3,64064.28804581621
50,548,1,1,1,123027.63009643352,0.09,81571.14,123027.63009643352
36,1326,1,1,1,-16329.593955321428,0.16,17009.88,54416.15410532188
60,1194,2,1,4,-32772.145976534084,0.12,50355.03,-32772.145976534084
35,621,1,1,1,114135.65757429776,0.04,57045.03,126828.85980602386
47,1091,1,1,1,6370.000658272766,0,60162.95,6370.000658272766
49,738,1,1,1,48362.48849315935,0.25,231824.14,48362.48849315935
55,1059,3,1,3,-235866.88700172328,0.26,43379.75,-235866.88700172328
51,1041,3,1,3,21332.290988742032,0.22,16894.26,44811.783293021464
48,1116,2,1,5,244264.280542016,0.16,26354.38,259961.40343102012
40,1271,3,1,5,-72158.52325162967,0.14,58955.2,-72158.52325162967
49,1271,2,1,5,35536.5051751804,0.2,30868.08,45092.875511801336
62,984,3,1,3,33969.9201122931,0.06,37594.81,33969.9201122931
51,1133,2,1,5,-2931.537756852976,0.33,63844.43,-2931.537756852976
45,1012,3,1,5,97213.7590583061,0.31,164026.03,97213.7590583061
45,1012,3,1,5,336791.3880005888,0.3,20055.65,403994.17047239747
56,543,1,1,1,37654.04298634866,0.24,93691.25,37654.04298634866
49,540,1,1,1,-27116.87310614297,0.19,15736.43,-2399.5192051666927
53,543,1,1,1,-279110.8491070894,0.02,103834.84,-279110.8491070894
60,992,1,1,1,30332.7717951462,0.2,50967.83,30332.7717951462
55,990,1,1,1,226751.7348628237,0.29,85722.87,226751.7348628237
44,573,1,1,1,-169609.9092156395,0.2,2896.48,-161532.75788204125
39,529,3,1,4,58595.92514647834,0.11,24429.7,81150.47020194537
46,1073,3,1,3,-289272.87285746454,0.13,67952.45,-289272.87285746454
38,478,1,1,1,70244.44785224186,0.09,98555.43,70244.44785224186
52,538,1,1,1,4202.648977860623,0.19,84045.95,4202.648977860623
62,1066,1,1,1,-74638.22734214777,0.04,34874.92,-74638.22734214777
59,995,1,1,1,44621.32907403295,0.07,100019.23,44621.32907403295
57,1063,1,1,1,-5825.613179029938,0.25,30194.56,4174.386820970062
54,1145,2,1,3,-188996.86912400057,0.11,121615,-188996.86912400057
58,1063,1,1,1,-175997.1737267332,0.15,70536.53,-174997.1737267332
58,1017,1,1,1,-155243.10503435982,0.05,37035.72,-153991.50867445522
50,542,1,1,1,-148042.8940199746,0.07,68660.65,-141053.57818801753
57,567,1,1,1,293426.1900363264,0.26,50987.5,297426.1900363264
56,582,1,1,1,-154708.56624566866,0.14,83412.65,-154708.56624566866
60,984,3,1,3,6538.061056169251,0.18,41469.1,6538.061056169251
40,508,3,3,4,239243.83772930087,0.17,100182.39,239243.83772930087
49,506,1,3,1,85030.30551963976,0.27,62948.92,95030.30551963976
44,586,1,1,1,-7631.234980626372,0.02,128783.54,-7631.234980626372
36,590,1,1,1,36091.76980319117,0.13,75240.14,36091.76980319117
62,635,1,1,1,-56946.02243439197,0.08,14630.51,-56946.02243439197
42,637,3,1,3,1283.9391268966272,0.25,100383.46,1283.9391268966272
53,684,2,1,3,184386.5909464796,0.2,50216.12,184386.5909464796
51,614,1,1,1,11281.992690339095,0.05,171901.62,11281.992690339095
50,609,1,1,1,14462.231186866748,0.2,45950.28,32462.231186866746
46,545,1,1,1,144460.95656548406,0.15,33467.07,200961.2446776483
46,545,1,1,1,-26167.656958097585,0.08,4372.38,-22136.315076050825
46,706,1,1,1,94468.28926777824,0.06,173912.35,94468.28926777824
55,479,1,4,1,-95299.67606926776,0.29,52450.09,-87299.67606926776
41,497,1,1,1,-106891.293804578,0.34,131267.72,-106891.293804578
43,573,1,1,1,106564.42976058464,0.14,28729.95,167646.05565466906
35,992,3,1,5,-162513.60380176295,0.17,68444.63,-162513.60380176295
37,992,2,1,5,36792.43959332046,0.22,27776.52,79812.50970852128
62,991,2,4,5,29811.822168363127,0.17,11261.09,29811.822168363127
41,524,1,1,1,66792.2632142781,0.22,70296.54,84792.2632142781
42,1137,1,1,1,191520.99164286745,0.15,84757.18,191520.99164286745
52,1017,1,1,1,-292576.18822159333,0.32,16397.4,-264222.6523590498
57,1059,3,1,3,-6692.617079218994,0.31,60739.01,-6692.617079218994
38,992,1,1,1,-144890.96762293408,0.1,57620.98,-124672.29255688647
61,495,3,3,5,2942.050710455494,0.22,99478.19,2942.050710455494
39,529,1,1,1,37171.25266743047,0.28,52963,77171.25266743047
52,1025,2,1,3,-123869.34470658202,0.26,49779.88,-123869.34470658202
61,1018,2,1,2,512798.9619791269,0.34,42367.2,512798.9619791269
57,995,1,1,1,245702.56002503657,0.1,11561.74,247299.82726817622
61,1066,1,1,1,571592.1624554987,0.33,47431.43,571592.1624554987
54,538,3,1,3,-90370.04494689628,0.18,25485.16,-83598.7884033578
58,538,2,1,3,-75069.54485415998,0.25,65997.04,-75069.54485415998
56,1059,1,1,1,145058.0958182828,0.31,92496.63,145058.0958182828
53,1091,1,1,1,42897.66071117808,0.31,71562.03,42897.66071117808
47,1116,2,1,3,39359.48657036787,0.16,111147.27,39359.48657036787
39,1166,3,1,5,163405.98721607524,0.25,18702.32,251919.36255288468
53,606,1,1,1,5670.191997885747,0.22,52849.63,17670.191997885748
44,603,1,4,1,10330.512359372418,0.3,42646.44,40330.51235937242
47,593,1,1,1,751850.4837334115,0.18,38664.45,811465.2499386902
60,592,1,1,1,2981.7790706693386,0.21,102990.1,2981.7790706693386
39,497,1,1,1,18563.733952383653,0.31,40608.2,118563.73395238366
48,596,3,1,4,-176910.5528909699,0.28,2287.82,-170948.8934387401
42,545,1,1,1,59758.44206324116,0.23,26500.94,142250.9831355814
42,597,3,1,5,-40013.57122336455,0.19,53523.36,-40013.57122336455
48,597,2,1,3,-87112.33016827986,0.02,49259.36,-87112.33016827986
35,647,3,1,3,7755.054763997535,0.02,55572.05,7755.054763997535
45,606,3,1,5,85216.74333971737,0.31,63061.99,85216.74333971737
60,1733,1,1,1,19311.62203619255,0.08,71846.38,19311.62203619255
59,1618,3,1,5,26234.513844329416,0.35,35865.11,26234.513844329416
53,3221,3,1,5,-62741.03400730715,0.01,10509.29,-62265.126016113114
51,1718,1,1,1,50290.7706861968,0.17,84072.61,50290.7706861968
52,3078,3,1,5,59567.56548817164,0.23,69951.64,59567.56548817164
35,3319,3,1,5,5358.420997383082,0.07,94813.77,5358.420997383082
54,1744,1,1,1,174304.5337714052,0.23,62570.7,179304.5337714052
47,1770,1,1,1,29564.62599568454,0,10433.9,29564.62599568454
58,3445,3,2,5,39190.13072485474,0.12,63151.95,39190.13072485474
62,3396,3,1,4,-142433.91507007316,0.34,77493.68,-142433.91507007316
62,3394,1,1,1,139895.50253459133,0.03,18219.89,139895.50253459133
43,1818,1,1,1,19854.65499397118,0.3,69857.51,35854.654993971184
35,1677,1,1,1,121882.78664954008,0.04,21107.21,145365.821462346
37,1756,1,2,1,-39716.21747725456,0.2,117122.59,-39716.21747725456
49,3355,1,1,1,-94420.21833976364,0.03,78198.68,-94420.21833976364
59,3280,1,1,1,-272869.66438521486,0.26,56205.5,-272869.66438521486
52,1576,1,3,1,-12033.55443297519,0.25,11289.01,3216.7362899258223
54,3398,2,1,5,-192795.11501751727,0.16,96191.11,-192795.11501751727
51,3398,2,1,5,71632.37721151458,0.13,21684.27,78755.57489969757
51,1357,3,3,5,75333.06575351192,0.14,144223.74,75333.06575351192
46,1718,1,1,1,205282.43434593477,0.29,29222.94,270282.4343459348
35,1630,1,1,1,27338.279705234007,0.01,122097.78,27338.279705234007
54,1889,3,2,2,-120431.2498442601,0.06,54214.45,-120431.2498442601
52,2178,2,2,3,64753.360679860205,0.18,22184.71,73384.50759227642
40,1346,1,3,1,14247.798262532802,0.04,16899.75,27396.519402177335
40,1691,1,1,1,219242.244310976,0.21,30299.14,312613.42082380346
54,3221,1,1,1,51063.50448308514,0.3,7903.51,59813.154247304425
50,1799,1,1,1,-88322.52695124081,0.27,46945.46,-70322.52695124081
36,1810,1,1,1,-8014.715615016288,0.28,44149.56,37985.28438498371
59,3557,3,1,3,29209.8898650627,0.05,14377.8,29209.8898650627
54,1849,1,1,1,81701.92541533025,0.09,36441.68,93804.84943844483
46,1775,1,1,1,-65395.0903520314,0.11,62052.94,-52509.10015950397
40,1818,1,1,1,188502.1440723973,0.11,47127.86,223579.63638221298
63,3219,1,1,1,116824.29383749302,0.06,70863.64,116824.29383749302
50,1703,2,1,5,-165145.8223379057,0.33,39960.72,-165145.8223379057
50,3194,2,1,5,129289.09297525296,0.18,184346.99,129289.09297525296
62,1975,3,4,5,53813.01374231935,0.07,71022.53,53813.01374231935
46,3378,1,1,1,41375.6577494368,0.32,143623.14,41375.6577494368
37,1735,1,1,1,250763.78425923016,0.27,36867.03,360763.78425923013
37,3253,1,1,1,205251.3822029792,0.3,39009.78,315251.3822029792
46,1672,1,1,1,94983.27792858532,0.35,44756.35,120983.27792858532
35,1865,1,1,1,127940.31242866216,0.18,37532.58,247250.47416590882
39,1696,1,1,1,218332.77876308447,0.27,37096.57,318332.77876308444
54,2950,3,1,5,-284137.5971545769,0.14,35519.65,-284137.5971545769
37,2181,3,2,5,52003.46777269588,0.2,127855.59,52003.46777269588
44,3266,1,1,1,-238729.8543082784,0.22,66927.27,-223729.8543082784
59,3228,3,1,4,74340.37865025218,0,17183.09,74340.37865025218
63,3251,2,1,3,31632.267695987222,0.26,17802.36,31632.267695987222
58,3391,3,1,3,34939.66795014217,0.03,113177.56,34939.66795014217
44,1524,1,3,1,217688.4736547516,0.02,54968.53,223819.90401705945
59,2917,1,3,1,139278.6419798651,0.18,77175.69,139278.6419798651
39,2988,3,2,1,-26396.07319249269,0.06,66038.68,-26396.07319249269
57,2909,1,1,1,-56412.07838901767,0.04,39763.03,-54214.75565707666
51,1663,2,1,3,-181257.8929127209,0.1,57791.8,-181257.8929127209
46,1663,3,1,3,58572.572823004,0.3,14050.08,107150.8150647358
40,1741,3,1,5,5798.112268751913,0.23,55023.85,5798.112268751913
53,1843,2,1,3,22163.590255450603,0.14,43336.62,22163.590255450603
50,3237,2,1,5,131890.78512786145,0.26,129489.35,131890.78512786145
50,1655,1,4,1,-279882.22933686135,0.08,57968.47,-273138.33837040403
44,1892,1,1,1,14301.894144063606,0.07,38731.89,52104.73343112867
41,1892,1,1,1,202822.3644417536,0.32,14529.74,281093.1821057014
43,1892,1,1,1,35448.67716908588,0.16,35812.04,111396.36500255208
39,3253,3,1,4,13663.804449856269,0.24,62614.53,13663.804449856269
42,1987,3,1,4,-174876.59186481993,0.23,59228.41,-174876.59186481993
59,1442,3,4,2,-27705.689906686515,0.33,217016.97,-27705.689906686515
49,3215,1,1,1,-59882.67151533892,0.07,36162.23,-38956.229002447995
54,3194,2,1,3,-119786.40378854972,0.18,103272.59,-119786.40378854972
48,3255,2,1,5,-216204.2141699081,0.13,147703.37,-216204.2141699081
55,2909,1,1,1,-113252.51600027872,0.26,24257.74,-95042.46935507742
55,2909,1,1,1,-20111.32863492504,0.29,25795.85,-111.32863492504111
55,2950,1,1,1,-65953.92276953995,0.04,18911.18,-63769.8555879641
61,3272,1,1,1,-62037.80070063925,0.09,33574.91,-62037.80070063925
58,3099,1,1,1,103806.7894799033,0.17,45956.01,105806.7894799033
40,3867,2,1,4,-153540.10177836794,0.08,71705.39,-153540.10177836794
40,1907,1,1,1,497691.33288955735,0.32,53068.58,535691.3328895574
36,1773,1,1,1,-63441.01324950605,0.06,81102.02,-63441.01324950605
48,1894,3,4,2,-279175.4825802338,0.08,28116.6,-274988.79970796575
43,1778,1,1,1,373374.6235270585,0.04,80599.82,373374.6235270585
43,1778,1,1,1,7540.265880318826,0.13,48472.14,38817.77755611984
42,1778,1,1,1,45192.9617209767,0.34,59246.17,62192.9617209767
35,2154,1,1,1,39648.66564506137,0.06,35363.88,98665.31624615152
47,1765,2,1,3,-27972.7429018336,0.04,63269.74,-27972.7429018336
39,1689,2,1,5,173405.23926617348,0.13,5020,187098.6088710525
37,1689,2,1,4,90853.9016652676,0.01,14877.69,94461.95137687377
48,1840,3,1,2,-140424.95385543292,0.33,45268.52,-140424.95385543292
49,1749,1,2,1,87274.99870868768,0.08,74836.38,87274.99870868768
61,1693,2,1,4,533820.5043716786,0.24,31045.31,533820.5043716786
60,3115,1,1,1,-160281.53489995623,0.17,125503.2,-160281.53489995623
41,1860,3,1,3,110988.7272721959,0.33,35674.16,110988.7272721959
38,3181,1,1,1,124593.03829912144,0.14,22155.56,194637.15057515772
56,1721,3,1,5,-232529.0545460994,0.14,14013.68,-228373.3577818537
39,1848,3,1,5,-193310.55739122623,0.07,139582.05,-193310.55739122623
50,3350,3,1,3,-38582.81711990425,0.26,49925.05,-38582.81711990425
51,3350,2,1,3,-31066.537101612957,0.22,48560.13,-31066.537101612957
36,1846,2,1,5,81100.48344870219,0.12,45175.93,81100.48344870219
57,3153,2,1,5,94155.8393502186,0.33,36406.59,94155.8393502186
35,2266,1,4,1,-175784.19048498682,0.25,65267.77,-151784.19048498682
43,2733,2,1,5,25580.46273534244,0.12,73050.97,25580.46273534244
49,1672,1,1,1,330047.9837228658,0.22,172831.77,330047.9837228658
56,3228,3,1,3,-73384.58646029505,0.1,44436.93,-73384.58646029505
60,3228,2,1,4,420118.0470032895,0.27,65603.5,420118.0470032895
53,3350,1,1,1,21355.884204366612,0.17,145262.66,21355.884204366612
50,3350,3,1,5,-194584.765523805,0.09,52748.93,-194584.765523805
51,3350,3,1,5,-97595.65333626611,0.29,64063.91,-97595.65333626611
59,3409,3,1,2,11679.315448625612,0.33,28823.73,11679.315448625612
57,3409,1,1,1,-117255.96150841525,0.12,93412.41,-117255.96150841525
63,3734,1,1,1,72030.2407664425,0.26,15913.84,72030.2407664425
49,1919,1,1,1,134247.30928089432,0.25,45430.65,154247.30928089432
37,1733,3,1,3,-17397.85410580512,0.33,100940.96,-17397.85410580512
43,1488,2,1,4,35383.93829870091,0.08,144482.82,35383.93829870091
48,1786,1,1,1,-312403.2195452281,0.21,62466.45,-301403.2195452281
36,1764,1,1,1,13462.65188743362,0.02,81656.57,13462.65188743362
49,2015,1,2,1,-45697.46317860727,0.1,24494.41,-25448.203789452953
59,2015,1,1,1,-111991.874401003,0.01,12625.69,-111991.874401003
60,3233,1,1,1,-128242.31427350834,0.2,90060.13,-128242.31427350834
51,3215,1,1,1,1079.4566709043106,0.1,72464.54,1079.4566709043106
52,2950,1,1,1,-136966.55262822058,0.31,52567.96,-122966.55262822058
57,2909,3,1,3,-104048.66093068558,0.27,118006.16,-104048.66093068558
55,3342,2,1,3,12467.936373003751,0.25,26476.85,20076.219537965135
57,1910,3,1,3,85265.86609039163,0.19,220033.81,85265.86609039163
42,4317,2,1,4,170529.03982953762,0.31,56670.99,170529.03982953762
36,2025,2,4,4,22605.146690657533,0.34,6804.98,82748.11809052323
56,3303,3,1,4,-76701.06119385858,0.18,61652.39,-76701.06119385858
38,2952,3,3,4,77966.39145391189,0.24,90511.95,77966.39145391189
45,1633,2,1,5,245650.0697200892,0.03,76116.78,245650.0697200892
58,1579,3,1,3,-274576.4872613854,0.06,45772.43,-274576.4872613854
51,1579,2,3,3,33353.039782460866,0.02,59354.08,33353.039782460866
41,1786,1,1,1,103969.15671533583,0.18,28011.21,185630.05432715084
43,2423,3,3,3,-184140.1214157245,0.33,88557.26,-184140.1214157245
50,1573,3,1,3,-130520.94755744009,0.3,176196.65,-130520.94755744009
50,1688,1,1,1,-226629.5496366929,0.21,192123.73,-226629.5496366929
46,1715,1,1,1,78196.06502815256,0.1,53741.98,101776.08791302846
57,1556,1,3,1,70473.23877054061,0.01,67779.41,70660.51478842777
35,2627,3,2,5,77698.81422653778,0.3,41816.53,77698.81422653778
43,1860,1,1,1,-340288.6482622625,0.31,18067,-265024.39275284146
55,3219,2,1,3,19002.487525704004,0.02,101901.21,19002.487525704004
51,1786,3,1,4,-74223.19354047216,0.11,37038.93,-74223.19354047216
41,1892,1,1,1,13491.528079654096,0.16,92689.06,13491.528079654096
54,3350,1,1,1,5908.174779827209,0.29,57920.52,10908.174779827208
52,3233,3,1,1,-96693.46431184806,0.26,71071.91,-96693.46431184806
49,3144,1,1,1,13540.229462022837,0.08,81153.57,13540.229462022837
35,1694,2,1,5,12877.46859367836,0.12,23478.85,44172.71594733932
35,1694,3,3,5,28721.3770767003,0.32,111366.37,28721.3770767003
55,3113,2,1,5,-269050.8107771577,0.35,46545.99,-269050.8107771577
54,1647,1,1,1,-282197.84203558875,0.34,28315.03,-257197.84203558875
58,3228,3,1,3,39263.85698421337,0.11,42102.24,39263.85698421337
62,3167,1,1,1,58791.89886392921,0.27,87861.43,58791.89886392921
56,3342,2,1,2,72296.43696634125,0.08,200008.12,72296.43696634125
39,1932,1,1,1,-298077.6190073488,0.07,63259.57,-280874.2061765302
40,1712,1,1,1,-127305.6369946434,0.32,320582.82,-127305.6369946434
53,2950,1,1,1,179460.81035161027,0.24,40696.01,209460.81035161027
55,3233,1,1,1,68177.88436500361,0.11,41117.66,73401.466656966
41,1756,1,1,1,304127.8254070084,0.11,6403.6,316795.5998020436
51,3233,1,1,1,8558.436062359164,0.25,86143.46,8558.436062359164
54,3233,3,1,5,-81956.22919025042,0.11,57298.16,-81956.22919025042
56,3144,1,1,1,20796.967046460715,0.05,26402.38,23593.221571997423
56,3153,2,1,3,-9032.347886298372,0.31,167118.62,-9032.347886298372
59,3144,1,1,1,-19937.830751981,0.16,204476.03,-19937.830751981
56,3144,1,1,1,-37258.91585097124,0.33,170316.55,-37258.91585097124
58,1880,1,4,1,775764.9637610265,0.16,144441.27,775764.9637610265
56,1724,1,1,1,84295.29262583774,0.25,62872.42,87295.29262583774
59,3144,3,1,3,-81740.32520097432,0.06,37172.63,-81740.32520097432
54,3257,2,1,5,593391.0646444573,0.29,55053.75,593391.0646444573
49,3136,3,1,2,269392.10804192646,0.27,43090.51,269392.10804192646
40,3681,2,1,5,53049.91127658264,0.24,21695.19,88193.66054475297
38,4112,2,1,3,-26192.385280007617,0.08,85681.12,-26192.385280007617
39,3181,3,1,5,201426.88415259492,0.2,120949.26,201426.88415259492
62,2545,2,1,5,372608.3047848616,0.32,42962.3,372608.3047848616
